city,pctPoverty,meanRisk
"Minneapolis, MN",0.031164976502597082,0.010542515599995306
"Minneapolis, MN",0.04151689432063264,0.012429531292864306
"Minneapolis, MN",0.017062766605728214,0.07745594416794703
"Minneapolis, MN",0.33720330237358104,0.18627357069498768
"Minneapolis, MN",0.20505456634118321,2.9172531875452073e-6
"Minneapolis, MN",0.42023663810689516,0.005984326558999671
"Minneapolis, MN",0.27846395688300024,5.011720913059505e-4
"Minneapolis, MN",0.29245647969052224,0.0010733845349325142
"Minneapolis, MN",0.024247164646069613,0.3903905406631761
"Minneapolis, MN",0.11069872518960787,0.23904791826403315
"Minneapolis, MN",0.1896067415730337,0.04603752385263412
"Minneapolis, MN",0.0262572318647085,0.27685791523109454
"Minneapolis, MN",0.3091286307053942,0.17078546417928062
"Minneapolis, MN",0.29357798165137616,0.3639195989160734
